"id","url","extension","titre","parent_id","date"
"4380","https://www.victrix.ca/wp-content/uploads/2023/04/vecteezy_concept-inometric-illustration-of-cloud-server-data-analysis_15593407-removebg-preview.png","png","vecteezy_concept-inometric-illustration-of-cloud-server-data-analysis_15593407-removebg-preview","4355","2023-04-27 09:50:28"
"4383","https://www.victrix.ca/wp-content/uploads/2023/04/tabletobureau.png","png","tabletobureau","4355","2023-04-28 04:39:49"
"4384","https://www.victrix.ca/wp-content/uploads/2023/04/obureaupagetop.png","png","obureaupagetop","4355","2023-04-28 04:43:56"
"4385","https://www.victrix.ca/wp-content/uploads/2023/04/obureaupagetoplow.png","png","obureaupagetopLOW","4355","2023-04-28 04:49:07"
"4387","https://www.victrix.ca/wp-content/uploads/2023/04/powerapps-e1682653932539.png","png","PowerApps","4355","2023-04-28 05:51:51"
"4388","https://www.victrix.ca/wp-content/uploads/2023/04/powerautomate-e1682654293739.png","png","PowerAutomate","4355","2023-04-28 05:57:05"
"4389","https://www.victrix.ca/wp-content/uploads/2023/04/powerbi-e1682654312943.png","png","PowerBI","4355","2023-04-28 05:57:07"
"4390","https://www.victrix.ca/wp-content/uploads/2023/04/powerpages-e1682654325459.png","png","PowerPages","4355","2023-04-28 05:57:08"
"4391","https://www.victrix.ca/wp-content/uploads/2023/04/powervirtualagents-e1682654351475.png","png","PowerVirtualAgents","4355","2023-04-28 05:57:10"
"4392","https://www.victrix.ca/wp-content/uploads/2023/04/laptopobureau.png","png","laptopobureau","4355","2023-04-28 06:12:48"
"4393","https://www.victrix.ca/wp-content/uploads/2023/04/oevlwq0.jpg","jpg","OEVLWQ0","4355","2023-04-28 06:22:24"
"4397","https://www.victrix.ca/wp-content/uploads/2023/04/obureauwebpage-2.png","png","obureauwebpage","4355","2023-04-28 06:34:48"
"4398","https://www.victrix.ca/wp-content/uploads/2023/04/obureaupagetophalf.png","png","obureaupagetophalf","4355","2023-04-28 06:35:54"
"4402","https://www.victrix.ca/wp-content/uploads/2023/04/istock-822027018-scaled-e1683050924805.jpg","jpg","Fiber Optic Background","4355","2023-05-02 20:07:21"
"4403","https://www.victrix.ca/wp-content/uploads/2023/04/istock-1297027123-scaled-e1683054922378.jpg","jpg","Empty corridor in modern office building","4355","2023-05-02 20:11:49"
"4406","https://www.victrix.ca/wp-content/uploads/2023/04/tabletobureau2.png","png","tabletobureau2","4355","2023-05-02 22:33:54"
"4408","https://www.victrix.ca/wp-content/uploads/2023/04/obureauuuuu-1.png","png","obureauuuuu","4355","2023-05-03 22:16:00"
"4420","https://www.victrix.ca/wp-content/uploads/2023/05/obureauuuuu4.png","png","obureauuuuu4","","2023-05-04 19:02:37"
"4476","https://www.victrix.ca/wp-content/uploads/2023/05/loi-25.png","png","Loi 25","","2023-05-17 11:02:14"
"4493","https://www.victrix.ca/wp-content/uploads/2023/05/activites-proposees.png","png","Activites proposees","","2023-05-17 11:35:52"
"4520","https://www.victrix.ca/wp-content/uploads/2023/05/activites-proposees_2.png","png","Activites proposees_2","","2023-05-17 12:01:06"
"4525","https://www.victrix.ca/wp-content/uploads/2023/05/gouvernance.png","png","Gouvernance","","2023-05-17 13:12:28"
"4530","https://www.victrix.ca/wp-content/uploads/2023/05/audit-de-securite.png","png","Audit de securite","","2023-05-17 13:49:19"
"4590","https://www.victrix.ca/wp-content/uploads/2023/05/capture-decran-2023-05-17-a-15-33-35.png","png","Outils de gestion","","2023-05-17 15:34:02"
"4593","https://www.victrix.ca/wp-content/uploads/2023/05/istock-1287244680-scaled.jpg","jpg","Legal advice online, labor law concept, layer or notary working.","","2023-05-17 15:35:16"
"4608","https://www.victrix.ca/wp-content/uploads/2023/04/screenshot.png","png","SCREENSHOT","4355","2023-05-24 08:04:30"
"4714","https://www.victrix.ca/wp-content/uploads/2023/05/andras-vas-bd7gnnwjbku-unsplash-scaled.jpg","jpg","Laptop ouvert pour représenter la loi 25 et la cybersécurité.","","2023-05-24 18:47:47"
"4849","https://www.victrix.ca/wp-content/uploads/0206/05/audit.svg","svg","Audit","","2023-05-25 14:42:20"
"4850","https://www.victrix.ca/wp-content/uploads/0206/05/formation.svg","svg","Formation","","2023-05-25 14:42:22"
"4852","https://www.victrix.ca/wp-content/uploads/0206/05/gouvernance.svg","svg","Gouvernance","","2023-05-25 14:42:26"
"4891","https://www.victrix.ca/wp-content/uploads/2023/05/istock-1336009295.jpg","jpg","Shot of two businessmen using a laptop during a meeting in a modern office","","2023-05-25 15:37:54"
"4911","https://www.victrix.ca/wp-content/uploads/2023/05/microsoft2-1.png","png","microsoft2","4904","2023-05-25 22:40:44"
"4912","https://www.victrix.ca/wp-content/uploads/2023/05/microsoft2.png","png","microsoft2","4904","2023-05-25 22:47:31"
"4914","https://www.victrix.ca/wp-content/uploads/2023/05/microsoft3-e1685109303447.png","png","microsoft solutions partner logo","4904","2023-05-26 15:53:51"
"4915","https://www.victrix.ca/wp-content/uploads/2023/05/microsoft4-e1685109632444.png","png","microsoft4","4904","2023-05-26 15:58:23"
"4917","https://www.victrix.ca/wp-content/uploads/2023/05/microsoft5.png","png","microsoft5","4904","2023-05-26 16:21:06"
"4918","https://www.victrix.ca/wp-content/uploads/2023/05/microsoft6.png","png","microsoft6","4904","2023-05-26 16:23:18"
"4919","https://www.victrix.ca/wp-content/uploads/2023/05/microsoft7-e1685112839615.png","png","microsoft","4904","2023-05-26 16:52:27"
"4920","https://www.victrix.ca/wp-content/uploads/2023/05/microsoft8-e1685117014208.png","png","microsoft8","4904","2023-05-26 18:00:22"
"4921","https://www.victrix.ca/wp-content/uploads/2023/05/ostudio.png","png","ostudio","4904","2023-05-26 20:16:54"
"4922","https://www.victrix.ca/wp-content/uploads/2023/05/power-suite-haut2.png","png","power-suite-haut2","4904","2023-05-26 21:32:12"
"4927","https://www.victrix.ca/wp-content/uploads/2023/05/offre-sevoc.png","png","Offre-sevoc","","2023-05-30 23:15:51"
"4974","https://www.victrix.ca/wp-content/uploads/2023/04/tabletobureau2-1-e1685720329562.png","png","tabletobureau2","4355","2023-06-02 17:11:53"
"4975","https://www.victrix.ca/wp-content/uploads/2023/04/tabletobureau-2.png","png","tabletobureau","4355","2023-06-02 17:36:54"
"4976","https://www.victrix.ca/wp-content/uploads/2023/04/tatabletobureau.png","png","tatabletobureau","4355","2023-06-02 17:37:47"
"4977","https://www.victrix.ca/wp-content/uploads/2023/04/tabletteobureau.png","png","tabletteObureau","4355","2023-06-02 17:50:13"
"4978","https://www.victrix.ca/wp-content/uploads/2023/04/tabletteobureau2-e1685721051337.png","png","tabletteObureau2","4355","2023-06-02 17:50:28"
"5054","https://www.victrix.ca/wp-content/uploads/2023/06/icon-formation.svg","svg","icon-formation","5053","2023-06-12 18:13:06"
"5058","https://www.victrix.ca/wp-content/uploads/2023/06/pexels-rostislav-uzunov-5011647-scaled.jpg","jpg","concept numérique cube","","2023-06-20 09:52:05"
"5073","https://www.victrix.ca/wp-content/uploads/2023/06/pexels-rostislav-uzunov-5011647-1-scaled.jpg","jpg","pexels-rostislav-uzunov-5011647","","2023-06-20 10:06:41"
"5104","https://www.victrix.ca/wp-content/uploads/2023/06/beneva.png","png","Beneva","","2023-06-20 11:01:20"
"5105","https://www.victrix.ca/wp-content/uploads/2023/06/csmblogo.webp","webp","csmblogo","","2023-06-20 11:02:00"
"5106","https://www.victrix.ca/wp-content/uploads/2023/06/innergex.png","png","Innergex","","2023-06-20 11:02:47"
"5107","https://www.victrix.ca/wp-content/uploads/2023/06/logo_cascades_transparent.png","png","logo_cascades_transparent","","2023-06-20 11:03:13"
"5108","https://www.victrix.ca/wp-content/uploads/2023/06/logo.png","png","logo","","2023-06-20 11:03:41"
"5109","https://www.victrix.ca/wp-content/uploads/2023/06/minerai_de_fer_qu_bec.png","png","Minerai_de_fer_Qu_bec","","2023-06-20 11:03:54"
"5110","https://www.victrix.ca/wp-content/uploads/2023/06/sqdc-logo.png","png","Sqdc-logo","","2023-06-20 11:04:47"
"5111","https://www.victrix.ca/wp-content/uploads/2023/06/videotron_2017_logo.png","png","Vidéotron_2017_logo","","2023-06-20 11:04:59"
"5112","https://www.victrix.ca/wp-content/uploads/2023/06/yqb.png","png","YQB","","2023-06-20 11:05:33"
"5113","https://www.victrix.ca/wp-content/uploads/2023/06/ponts_jacques_cartier_et_champlain_incorporee.png","png","Ponts_Jacques_Cartier_et_Champlain_Incorporée","","2023-06-20 11:06:21"
"5114","https://www.victrix.ca/wp-content/uploads/2023/06/ponts_jacques_cartier_et_champlain_incorporee-1.png","png","Ponts_Jacques_Cartier_et_Champlain_Incorporée","","2023-06-20 11:06:43"
"5115","https://www.victrix.ca/wp-content/uploads/2023/06/logo-centre-integre.jpg","jpg","logo-centre-integre","","2023-06-20 11:07:59"
"5124","https://www.victrix.ca/wp-content/uploads/2023/06/istock-175253971-1-scaled.jpg","jpg","Blue, green and yellow-lit traveling night blur","","2023-06-20 11:19:32"
"5127","https://www.victrix.ca/wp-content/uploads/2023/06/istock-1349821575-scaled.jpg","jpg","Traffic trails in Financial District","","2023-06-20 11:21:00"
"5134","https://www.victrix.ca/wp-content/uploads/2023/06/istock-1322220448-1-scaled.jpg","jpg","Abstract Digital Futuristic Eye","","2023-06-20 11:22:41"
"5137","https://www.victrix.ca/wp-content/uploads/2023/06/sans-titre.png","png","plateforme employée small","","2023-06-20 11:26:28"
"5185","https://www.victrix.ca/wp-content/uploads/2023/06/capture-decran-2023-06-20-a-16-23-14.png","png","Microsoft Partner and microsoft viva logos","","2023-06-20 16:23:32"
"5188","https://www.victrix.ca/wp-content/uploads/2023/06/plan-de-travail-2.png","png","Microsoft Partner and microsoft viva logos","","2023-06-20 16:31:05"
"5191","https://www.victrix.ca/wp-content/uploads/2023/06/capture-decran-2023-06-20-a-16-32-08.png","png","Microsoft Partner and microsoft viva logos","","2023-06-20 16:32:23"
"5203","https://www.victrix.ca/wp-content/uploads/2023/06/capture-decran-2023-06-20-a-16-58-19.png","png","Schéma Plateforme Employé","","2023-06-20 16:58:34"
"5208","https://www.victrix.ca/wp-content/uploads/2023/06/istock-1254825733-1-scaled.jpg","jpg","Plateforme Employé","","2023-06-20 17:17:56"
"5211","https://www.victrix.ca/wp-content/uploads/2023/06/ponts_jacques_cartier_et_champlain_incorporee-2.png","png","Ponts_Jacques_Cartier_et_Champlain_Incorporée","","2023-06-20 17:24:07"
"5214","https://www.victrix.ca/wp-content/uploads/2023/06/logo-ciusscn-300x144-1.png","png","Logo-CIUSSCN-300x144","","2023-06-20 17:27:30"
"5229","https://www.victrix.ca/wp-content/uploads/2023/04/information-1.svg","svg","information (1)","4355","2023-06-26 16:44:23"
"5230","https://www.victrix.ca/wp-content/uploads/2023/04/information-2.svg","svg","information (2)","4355","2023-06-26 16:45:10"
"5248","https://www.victrix.ca/wp-content/uploads/2023/07/banniere_victrix-lambda-e1688580940691.jpg","jpg","Bannière_victrix-lambda","5241","2023-07-05 18:09:28"
"5252","https://www.victrix.ca/wp-content/uploads/2023/07/victrix-lambda.jpg","jpg","Victrix-lambda","5241","2023-07-05 18:23:38"
"5309","https://www.victrix.ca/wp-content/uploads/2023/07/victrix-lambda-1.jpg","jpg","Victrix-lambda-joining","","2023-07-05 22:29:10"
"5326","https://www.victrix.ca/wp-content/uploads/2023/04/outlook-logo-microsoft.svg","svg","outlook-logo-microsoft","4355","2023-07-13 22:26:49"
"5328","https://www.victrix.ca/wp-content/uploads/2023/04/microsoft_office_outlook_.png","png","Microsoft_Office_Outlook_","4355","2023-07-13 22:31:54"
"5379","https://www.victrix.ca/wp-content/uploads/2023/08/eng_plateforme.png","png","eng_plateforme","","2023-08-07 19:18:28"
"5380","https://www.victrix.ca/wp-content/uploads/2023/08/plateforme.png","png","plateforme","","2023-08-07 19:18:31"
"5392","https://www.victrix.ca/wp-content/uploads/2023/08/ostudiobackground6.png","png","ostudiobackground6","5383","2023-08-08 15:21:37"
"5393","https://www.victrix.ca/wp-content/uploads/2023/08/what-is-dynamics-365.webp","webp","what-is-dynamics-365","5383","2023-08-08 17:37:27"
"5423","https://www.victrix.ca/wp-content/uploads/2023/08/dynamics-3652.png","png","dynamics-365(2)","5383","2023-08-09 22:30:51"
"5428","https://www.victrix.ca/wp-content/uploads/2023/08/2-scaled-e1691776260854.jpg","jpg","2","5383","2023-08-11 18:12:27"
"5429","https://www.victrix.ca/wp-content/uploads/2023/08/offres.png","png","offres","5383","2023-08-14 05:01:54"
"5430","https://www.victrix.ca/wp-content/uploads/2023/08/offres2.png","png","offres2","5383","2023-08-14 05:02:01"
"5431","https://www.victrix.ca/wp-content/uploads/2023/08/offres3.png","png","offres3","5383","2023-08-14 05:02:09"
"5433","https://www.victrix.ca/wp-content/uploads/2023/08/microsoftdynamics365.png","png","microsoftdynamics365","5383","2023-08-14 05:59:27"
"5466","https://www.victrix.ca/wp-content/uploads/2022/05/portail-cybersecurite.svg","svg","portail-cybersecurite","","2023-08-21 14:31:52"
"5468","https://www.victrix.ca/wp-content/uploads/2022/05/portail-employe.svg","svg","portail-employe","","2023-08-21 14:32:05"
"5529","https://www.victrix.ca/wp-content/uploads/0206/05/obureau_conditions-dutilisation-et-politique-de-confidentialite.pdf","pdf","ØBureau_Conditions d'utilisation et Politique de confidentialité","","2023-08-21 22:20:01"
"5676","https://www.victrix.ca/wp-content/uploads/2023/10/istock-1310129244-1.jpg","jpg","Cybersecurity Digital Technology Security","5635","2023-10-04 19:32:34"
"5685","https://www.victrix.ca/wp-content/uploads/0206/05/istock-180758752-e1696442596670.jpg","jpg","Learning","5635","2023-10-04 19:50:39"
"5699","https://www.victrix.ca/wp-content/uploads/2023/10/istock-1194430783-scaled.jpg","jpg","Three IT Engineers / Programmers Talking about Work, Using Computers. Technical Department with Data Server Racks. Software Development / Code Writing / Website Design / Database Architecture","5635","2023-10-04 20:07:37"
"5706","https://www.victrix.ca/wp-content/uploads/2023/10/istock-1325680818-scaled.jpg","jpg","Growth arrow up and progress success business skill increase improvement graph on market profit stock background with goal of achievement futuristic finance economy.","5635","2023-10-04 20:13:30"
"5711","https://www.victrix.ca/wp-content/uploads/2023/10/istock-1458001398-scaled.jpg","jpg","Business people in office. Senior businessman using laptop in modern corporate office","5635","2023-10-04 20:17:45"
"5720","https://www.victrix.ca/wp-content/uploads/2023/10/sevoc.png","png","sevoc","5635","2023-10-04 20:38:18"
"5773","https://www.victrix.ca/wp-content/uploads/0206/05/book-realisations-ostudio.pdf","pdf","Book-realisations-Østudio","","2023-10-11 22:36:21"
"5857","https://www.victrix.ca/wp-content/uploads/2023/10/ztna-victrix-scaled.jpg","jpg","Glowing Blue Circuit With Security Lock","5790","2023-10-18 22:35:04"
"5862","https://www.victrix.ca/wp-content/uploads/2023/10/ztna-victrix-1-scaled.jpg","jpg","Glowing Blue Circuit With Security Lock","5830","2023-10-18 22:45:03"
"5933","https://www.victrix.ca/wp-content/uploads/2023/11/sase-victrix.png","png","SASE-victrix","5883","2023-11-02 21:53:22"
"5939","https://www.victrix.ca/wp-content/uploads/2023/11/sase-victrix-1.png","png","SASE-victrix","5938","2023-11-02 22:11:47"
"5961","https://www.victrix.ca/wp-content/uploads/2023/11/post-iso27001-victrix.png","png","Post-ISO27001-victrix","","2023-11-07 18:14:19"
"6003","https://www.victrix.ca/wp-content/uploads/2023/11/securite.png","png","securité","","2023-11-14 03:55:37"
"6011","https://www.victrix.ca/wp-content/uploads/2023/11/berkeley-communications-weddt-u3q3o-unsplash-2.jpg","jpg","Protection de l’infrastructure réseau par des experts en cybersécurité.","","2023-11-14 21:11:22"
"6013","https://www.victrix.ca/wp-content/uploads/2023/11/sevocc-1.png","png","sevocc","","2023-11-14 21:21:54"
"6018","https://www.victrix.ca/wp-content/uploads/2023/11/rs-format-carre.png","png","ISO 27001 - Victrix","","2023-11-14 23:00:36"
"6020","https://www.victrix.ca/wp-content/uploads/2023/11/victrix_sevoc-e1700062842600.png","png","VICTRIX SEVOC","","2023-11-15 16:33:54"
"6028","https://www.victrix.ca/wp-content/uploads/2023/11/ransomware-e1701148187185.png","png","ransomware","","2023-11-28 06:08:34"
"6045","https://www.victrix.ca/wp-content/uploads/2023/11/ransomware2.png","png","ransomware2","","2023-11-28 06:35:40"
"6053","https://www.victrix.ca/wp-content/uploads/2023/11/ransomware3.png","png","ransomware3","","2023-11-28 06:43:22"
"6059","https://www.victrix.ca/wp-content/uploads/2023/11/ransomware3-1.png","png","ransomware3","","2023-11-28 06:50:58"
"6140","https://www.victrix.ca/wp-content/uploads/2023/11/victrix_sevoc-1-e1701322153436.png","png","victrix_sevoc","6116","2023-11-30 06:27:53"
"6158","https://www.victrix.ca/wp-content/uploads/2023/11/ransomware-e1701148187185-1024x741-1.png","png","ransomware-e1701148187185-1024x741","6155","2023-11-30 22:07:17"
"6160","https://www.victrix.ca/wp-content/uploads/2023/11/ransomware2-1536x213-1.png","png","ransomware2-1536x213","6155","2023-11-30 22:10:04"
"6191","https://www.victrix.ca/wp-content/uploads/2024/02/apps-microsoft-viva.png","png","Apps Microsoft Viva","6182","2024-02-14 22:23:30"
"6198","https://www.victrix.ca/wp-content/uploads/2024/02/microsoft-viva_image-article.png","png","Microsoft Viva_image article","6182","2024-02-15 16:05:18"
"6200","https://www.victrix.ca/wp-content/uploads/2024/02/microsoft-viva_image-article-1.png","png","Microsoft Viva_image article","6194","2024-02-15 16:06:30"
"6201","https://www.victrix.ca/wp-content/uploads/2024/02/apps-microsoft-viva-1.png","png","Apps Microsoft Viva (1)","6182","2024-02-15 16:07:01"
"6250","https://www.victrix.ca/wp-content/uploads/0206/05/guide-licences-microsoft-power-platform-1200-630.jpg","jpg","guide-licences-microsoft-power-platform-1200-630","","2024-03-15 11:21:12"
"6251","https://www.victrix.ca/wp-content/uploads/2016/07/bases-virtualisation-ebook-pdf-1200-630.jpg","jpg","bases-virtualisation-ebook-pdf-1200-630","","2024-03-15 11:34:48"
"6252","https://www.victrix.ca/wp-content/uploads/2016/07/rapport-menaces-juin-2016-1200-630.jpg","jpg","rapport-menaces-juin-2016-1200-630","","2024-03-15 11:34:52"
"6259","https://www.victrix.ca/wp-content/uploads/2023/11/blogpost-scaled.jpg","jpg","BLOGPOST","","2024-04-24 20:37:02"
"6260","https://www.victrix.ca/wp-content/uploads/2023/11/signature-mail.jpg","jpg","SIGNATURE MAIL","","2024-04-24 20:38:21"
"6267","https://www.victrix.ca/wp-content/uploads/2023/11/ransomware-e1701148187185-1024x741-1.jpg","jpg","ransomware-e1701148187185-1024x741","6116","2024-04-26 11:05:41"
"6268","https://www.victrix.ca/wp-content/uploads/2024/02/microsoft-viva_image-article-1024x623-1.jpg","jpg","microsoft-viva_image-article-1024x623","6182","2024-04-26 11:05:46"
"6269","https://www.victrix.ca/wp-content/uploads/2023/11/sase-victrix-1024x576-1.jpg","jpg","sase-victrix-1024x576","5883","2024-04-26 11:05:50"
"6279","https://www.victrix.ca/wp-content/uploads/2024/05/powerplatform.jpg","jpg","PowerPlatform","6276","2024-05-03 19:24:15"
"6293","https://www.victrix.ca/wp-content/uploads/2024/05/toolkit-powerplatform.png","png","Toolkit-PowerPlatform","6276","2024-05-03 20:44:55"
"6296","https://www.victrix.ca/wp-content/uploads/2024/05/power_platform_image-article.png","png","Power_Platform_image article","6276","2024-05-03 21:17:17"
"6302","https://www.victrix.ca/wp-content/uploads/0206/05/victrix-fr4x.png","png","VICTRIX FR logo","","2024-05-06 16:33:00"
"6303","https://www.victrix.ca/wp-content/uploads/0206/05/cropped-victrix-fr4x.png","png","VICTRIX FR@4x","6302","2024-05-06 16:33:17"
"6425","https://www.victrix.ca/wp-content/uploads/2024/08/image009.png","png","AWS logo","","2024-08-05 16:19:31"
"6426","https://www.victrix.ca/wp-content/uploads/2024/08/image010.png","png","Microsoft logo","","2024-08-05 16:20:27"
"6427","https://www.victrix.ca/wp-content/uploads/2024/08/image011.png","png","Open AI logo","","2024-08-05 16:24:44"
"6428","https://www.victrix.ca/wp-content/uploads/2024/08/image012.png","png","Anthropic logo","","2024-08-05 16:25:15"
"6429","https://www.victrix.ca/wp-content/uploads/2024/08/image013.png","png","Mistral AI logo","","2024-08-05 16:25:42"
"6430","https://www.victrix.ca/wp-content/uploads/2024/08/1681142315open-ai-logo.webp","webp","OpenAI logo","","2024-08-05 16:28:39"
"6431","https://www.victrix.ca/wp-content/uploads/2024/08/image008.png","png","Intelligence artificielle","","2024-08-05 16:30:36"
"6432","https://www.victrix.ca/wp-content/uploads/2024/08/istock-1494104649-scaled.jpg","jpg","AI","","2024-08-05 16:46:21"
"6433","https://www.victrix.ca/wp-content/uploads/2024/08/image014.jpg","jpg","Mario Perron","","2024-08-06 10:54:15"
"6434","https://www.victrix.ca/wp-content/uploads/2024/08/image015.jpg","jpg","Olivier Maltais","","2024-08-06 11:00:08"
"6435","https://www.victrix.ca/wp-content/uploads/2024/08/image012-1.png","png","Anthropic Logo","","2024-08-06 11:32:04"
"6436","https://www.victrix.ca/wp-content/uploads/2024/08/image015-1.jpg","jpg","Olivier Maltais","","2024-08-06 11:32:32"
"6437","https://www.victrix.ca/wp-content/uploads/2024/08/image014-1.jpg","jpg","Mario Perron","","2024-08-06 11:33:18"
"6438","https://www.victrix.ca/wp-content/uploads/2024/08/image016.png","png","5 axes stratégiques","","2024-08-06 11:35:24"
"6478","https://www.victrix.ca/wp-content/uploads/2024/08/power_platform_image-article.png","png","power_platform_image-article","6299","2024-08-15 16:46:33"
"6498","https://www.victrix.ca/wp-content/uploads/2024/08/image-2-1-scaled.jpg","jpg","Questions reponses","6306","2024-09-09 21:39:06"
"6499","https://www.victrix.ca/wp-content/uploads/2024/09/image-1-v2-1-scaled.jpg","jpg","Loi 25","6306","2024-09-09 21:39:54"
"6508","https://www.victrix.ca/wp-content/uploads/2024/09/law25.jpg","jpg","Law 25","6505","2024-09-10 19:00:05"
"6512","https://www.victrix.ca/wp-content/uploads/2024/09/faq-law-25.jpg","jpg","FAQ Law 25","6505","2024-09-10 19:22:38"
"6521","https://www.victrix.ca/wp-content/uploads/2024/09/image-landing-page-victrix.jpg","jpg","Image - Landing page Victrix","6520","2024-09-16 16:07:54"
"6543","https://www.victrix.ca/wp-content/uploads/2024/09/design-sans-titre-7.jpg","jpg","IoT","6532","2024-09-30 22:25:27"
"6547","https://www.victrix.ca/wp-content/uploads/2024/09/design-sans-titre-7-1.jpg","jpg","Iot security","6545","2024-09-30 22:39:55"
"6570","https://www.victrix.ca/wp-content/uploads/2024/10/group-successful-business-team-workplace-scaled.jpg","jpg","group-successful-business-team-workplace","6563","2024-10-07 21:47:55"
"6571","https://www.victrix.ca/wp-content/uploads/2024/10/computationally-intensive-tasks-servers-scaled.jpg","jpg","Computationally intensive tasks servers","6563","2024-10-07 21:48:27"
"6583","https://www.victrix.ca/wp-content/uploads/2024/10/computationally-intensive-tasks-servers-1-scaled.jpg","jpg","Computationally intensive tasks servers","6582","2024-10-08 19:31:39"
"6586","https://www.victrix.ca/wp-content/uploads/2024/10/group-successful-business-team-workplace-1-scaled.jpg","jpg","group-successful-business-team-workplace","6582","2024-10-08 19:38:58"
"6590","https://www.victrix.ca/wp-content/uploads/2024/10/business-corporate-protection-safety-security-concept-scaled.jpg","jpg","Business Corporate Protection Safety Security Concept","6577","2024-10-08 19:43:36"
"6595","https://www.victrix.ca/wp-content/uploads/2024/10/yellow-question-mark-scaled.jpg","jpg","yellow-question-mark","6577","2024-10-09 15:52:38"
"6602","https://www.victrix.ca/wp-content/uploads/2024/10/business-corporate-protection-safety-security-concept-1-scaled.jpg","jpg","Business Corporate Protection Safety Security Concept","6599","2024-10-09 16:13:44"
"6604","https://www.victrix.ca/wp-content/uploads/2024/10/yellow-question-mark-1-scaled.jpg","jpg","yellow-question-mark","6599","2024-10-09 16:14:44"
"6621","https://www.victrix.ca/wp-content/uploads/2024/10/programming-background-with-person-working-with-codes-computer-scaled.jpg","jpg","programming-background-with-person-working-with-codes-computer","6614","2024-10-17 22:37:46"
"6623","https://www.victrix.ca/wp-content/uploads/2024/10/portrait-hacker-scaled.jpg","jpg","portrait-hacker","6614","2024-10-17 22:38:52"
"6624","https://www.victrix.ca/wp-content/uploads/2024/10/online-security-dark-background-3d-illustration-scaled.jpg","jpg","Online security dark background. 3d illustration","6614","2024-10-17 22:39:38"
"6633","https://www.victrix.ca/wp-content/uploads/2024/10/programming-background-with-person-working-with-codes-computer-1-scaled.jpg","jpg","programming-background-with-person-working-with-codes-computer","6631","2024-10-17 22:50:31"
"6634","https://www.victrix.ca/wp-content/uploads/2024/10/portrait-hacker-1-scaled.jpg","jpg","portrait-hacker","6631","2024-10-17 22:52:21"
"6635","https://www.victrix.ca/wp-content/uploads/2024/10/online-security-dark-background-3d-illustration-1-scaled.jpg","jpg","Online security dark background. 3d illustration","6631","2024-10-17 22:52:46"
"6655","https://www.victrix.ca/wp-content/uploads/2024/11/pawel-czerwinski-ercq81kax9g-unsplash-scaled.jpg","jpg","concept background riche","","2024-11-11 15:13:16"
"6656","https://www.victrix.ca/wp-content/uploads/2024/11/servicenow-logo.png","png","Servicenow logo","","2024-11-11 16:08:56"
"6657","https://www.victrix.ca/wp-content/uploads/2024/11/servicenow-victrix.png","png","Servicenow victrix","","2024-11-11 18:04:17"
"6658","https://www.victrix.ca/wp-content/uploads/2024/11/banniere-victrix-x-service-now.png","png","Banniere victrix x service now","","2024-11-11 19:27:49"
"6659","https://www.victrix.ca/wp-content/uploads/2024/11/banniere-victrix-x-service-now-1.png","png","Banniere victrix x service now","","2024-11-11 19:39:23"
"6676","https://www.victrix.ca/wp-content/uploads/2024/11/dominic-lajoie.jpg","jpg","dominic lajoie","6675","2024-11-14 16:26:12"
"6679","https://www.victrix.ca/wp-content/uploads/2024/11/dominic-lajoie-1.jpg","jpg","dominic lajoie (1)","6675","2024-11-14 18:40:28"
"6681","https://www.victrix.ca/wp-content/uploads/2024/11/dominic-lajoie-1-1.jpg","jpg","dominic lajoie (1)","6675","2024-11-14 18:41:12"
"6709","https://www.victrix.ca/wp-content/uploads/0206/05/iot-et-aiops-avec-victrix-check-point.pdf","pdf","IoT et AIOps avec Victrix Check Point","","2024-11-21 17:21:08"
"6719","https://www.victrix.ca/wp-content/uploads/2024/11/articleeeee.jpg","jpg","?","","2024-11-27 10:02:47"
"6728","https://www.victrix.ca/wp-content/uploads/2024/11/design-sans-titre-3.png","png","NIS2","6713","2024-11-27 10:25:13"
"6729","https://www.victrix.ca/wp-content/uploads/2024/11/design-sans-titre.jpg","jpg","NIS2 Directive","6713","2024-11-27 10:26:59"
"6731","https://www.victrix.ca/wp-content/uploads/2024/11/administrations-publiques.jpg","jpg","Administrations publiques","6713","2024-11-27 10:42:05"
"6732","https://www.victrix.ca/wp-content/uploads/2024/11/eaux-potables.png","png","Eaux potables","6713","2024-11-27 10:45:01"
"6733","https://www.victrix.ca/wp-content/uploads/2024/11/eaux-usees.jpg","jpg","Eaux usées","6713","2024-11-27 10:45:47"
"6734","https://www.victrix.ca/wp-content/uploads/2024/11/secteur-des-energies.png","png","Secteur des énergies","6713","2024-11-27 10:50:18"
"6735","https://www.victrix.ca/wp-content/uploads/2024/11/espace.png","png","Espace","6713","2024-11-27 10:50:27"
"6736","https://www.victrix.ca/wp-content/uploads/2024/11/gestion-des-services-ti-et-de-la-communication-interentreprises.png","png","Gestion des services TI et de la communication (interentreprises)","6713","2024-11-27 10:50:36"
"6737","https://www.victrix.ca/wp-content/uploads/2024/11/infrastructures-des-marches-financiers.png","png","Infrastructures des marchés financiers","6713","2024-11-27 10:50:54"
"6738","https://www.victrix.ca/wp-content/uploads/2024/11/infrastructures-numeriques.png","png","Infrastructures numériques","6713","2024-11-27 10:51:05"
